phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
N14_FEMALEGENNONINF	Noninflammatory disorders of female genital tract	XIV Diseases of the genitourinary system (N14_)	135150	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALEGENNONINF.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALEGENNONINF.gz
N14_FEMALEINFERT	Female infertility	XIV Diseases of the genitourinary system (N14_)	16720	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALEINFERT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALEINFERT.gz
N14_FEMALE_GENITAL_DYSPLASIA_ALL	All dysplastic lesions of the cervix uteri, vagina or vulva	XIV Diseases of the genitourinary system (N14_)	11718	242900	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALE_GENITAL_DYSPLASIA_ALL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALE_GENITAL_DYSPLASIA_ALL.gz
N14_FEMALE_GENITAL_DYSPLASIA_NOS	Dysplastic lesion of unknown severity in the cervix uteri, vagina or vulva	XIV Diseases of the genitourinary system (N14_)	399	254219	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALE_GENITAL_DYSPLASIA_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALE_GENITAL_DYSPLASIA_NOS.gz
N14_FEMALE_GENITAL_HSIL	HSIL lesion of the cervix uteri, vagina or vulva	XIV Diseases of the genitourinary system (N14_)	7631	246987	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALE_GENITAL_HSIL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALE_GENITAL_HSIL.gz
N14_FEMALE_GENITAL_LSIL	LSIL lesion of the cervix uteri, vagina or vulva	XIV Diseases of the genitourinary system (N14_)	5195	249423	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALE_GENITAL_LSIL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMALE_GENITAL_LSIL.gz
N14_FEMGENFISTUL	Fistulae involving female genital tract	XIV Diseases of the genitourinary system (N14_)	529	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMGENFISTUL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMGENFISTUL.gz
N14_FEMGENPAIN	Pain and other conditions associated with female genital organs and menstrual cycle	XIV Diseases of the genitourinary system (N14_)	8894	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMGENPAIN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMGENPAIN.gz
N14_FEMGENPROL	Female genital prolapse	XIV Diseases of the genitourinary system (N14_)	20634	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMGENPROL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMGENPROL.gz
N14_FEMPELINFINOTH	Female pelvic inflammatory disorders in diseases classified elsewhere	XIV Diseases of the genitourinary system (N14_)	122	226439	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMPELINFINOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FEMPELINFINOTH.gz
N14_FIANOV	Female infertility, associated with anovulation	XIV Diseases of the genitourinary system (N14_)	3182	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FIANOV.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FIANOV.gz
N14_FIOTHNAS	Female infertility, cervigal, vaginal, other or unspecified origin	XIV Diseases of the genitourinary system (N14_)	14407	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FIOTHNAS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FIOTHNAS.gz
N14_FITUB	Female infertility, tubal origin	XIV Diseases of the genitourinary system (N14_)	1843	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FITUB.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FITUB.gz
N14_FIUTERINE	Female infertility, uterine origin	XIV Diseases of the genitourinary system (N14_)	130	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_FIUTERINE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_FIUTERINE.gz
N14_GALACTORRHEA	Galactorrhea	XIV Diseases of the genitourinary system (N14_)	332	233585	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_GALACTORRHEA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_GALACTORRHEA.gz
N14_GENITOUROTH	Other disorders of the genitourinary system	XIV Diseases of the genitourinary system (N14_)	4363	449370	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_GENITOUROTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_GENITOUROTH.gz
N14_GLOMEINOTH	Glomerular disorders in diseases classified elsewhere	XIV Diseases of the genitourinary system (N14_)	4046	446969	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_GLOMEINOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_GLOMEINOTH.gz
N14_GLOMERULAR	Glomerular diseases	XIV Diseases of the genitourinary system (N14_)	6764	446969	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_GLOMERULAR.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_GLOMERULAR.gz
N14_GLOMER_NEPHRITIS	Glomerulonephritis	XIV Diseases of the genitourinary system (N14_)	3556	450177	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_GLOMER_NEPHRITIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_GLOMER_NEPHRITIS.gz
N14_HABITABORT	Habitual aborter	XIV Diseases of the genitourinary system (N14_)	732	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_HABITABORT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_HABITABORT.gz
N14_HENOCHSCHONLEIN_NEPHRITIS	Henoch-Schönlein purpura nephritis (HSPN)	XIV Diseases of the genitourinary system (N14_)	115	453618	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_HENOCHSCHONLEIN_NEPHRITIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_HENOCHSCHONLEIN_NEPHRITIS.gz
N14_HYDROCELE	Hydrocele	XIV Diseases of the genitourinary system (N14_)	6251	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_HYDROCELE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_HYDROCELE.gz
N14_HYDRONEPHR	Hydronephrosis	XIV Diseases of the genitourinary system (N14_)	3979	406534	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_HYDRONEPHR.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_HYDRONEPHR.gz
N14_HYPERTROPHYBREAST	Hypertrophy of breast	XIV Diseases of the genitourinary system (N14_)	6544	233585	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_HYPERTROPHYBREAST.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_HYPERTROPHYBREAST.gz
N14_HYPERTROPHYBREAST_BOTH	Hypertrophy of breast in women and men	XIV Diseases of the genitourinary system (N14_)	7631	431613	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_HYPERTROPHYBREAST_BOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_HYPERTROPHYBREAST_BOTH.gz
N14_IGA_NEPHROPATHY	IgA nephropathy (IgA glomerulonephritis)	XIV Diseases of the genitourinary system (N14_)	726	453007	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_IGA_NEPHROPATHY.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_IGA_NEPHROPATHY.gz
N14_IMPOTENCE	Impotence	XIV Diseases of the genitourinary system (N14_)	1698	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_IMPOTENCE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_IMPOTENCE.gz
N14_INFCERVIX	Inflammatory disease of cervix uteri	XIV Diseases of the genitourinary system (N14_)	2195	226439	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_INFCERVIX.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_INFCERVIX.gz
N14_INFLAMALEGEN	Inflammatory disorders of male genital organs, not elsewhere classified	XIV Diseases of the genitourinary system (N14_)	437	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_INFLAMALEGEN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_INFLAMALEGEN.gz
N14_INFLAMMBREAST	Inflammatory disorders of breast	XIV Diseases of the genitourinary system (N14_)	2167	233585	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_INFLAMMBREAST.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_INFLAMMBREAST.gz
N14_INFLUTH	Inflammatory disease of uterus	XIV Diseases of the genitourinary system (N14_)	5370	226439	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_INFLUTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_INFLUTH.gz
N14_ISOLPROTEINURIA	Isolated proteinuria with specified morphological lesion	XIV Diseases of the genitourinary system (N14_)	342	446969	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_ISOLPROTEINURIA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_ISOLPROTEINURIA.gz
N14_KIDUROTH	Other disorders of kidney and ureter	XIV Diseases of the genitourinary system (N14_)	4301	449432	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_KIDUROTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_KIDUROTH.gz
N14_LUMPNASBREAST	Unspecified lump in breast	XIV Diseases of the genitourinary system (N14_)	5727	233585	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_LUMPNASBREAST.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_LUMPNASBREAST.gz
N14_MAEMABROAD	Haematosalpinx/Haematoma of broad ligament	XIV Diseases of the genitourinary system (N14_)	61	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_MAEMABROAD.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_MAEMABROAD.gz
N14_MALEGEN	Diseases of male genital organs	XIV Diseases of the genitourinary system (N14_)	57815	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_MALEGEN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_MALEGEN.gz
N14_MALEGENINOTH	Disorders of male genital organs in diseases classified elsewhere	XIV Diseases of the genitourinary system (N14_)	192	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_MALEGENINOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_MALEGENINOTH.gz
N14_MALEINFERT	Male infertility	XIV Diseases of the genitourinary system (N14_)	1640	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_MALEINFERT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_MALEINFERT.gz
N14_MENOPAUSOT	Other menopausal disorders	XIV Diseases of the genitourinary system (N14_)	20131	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_MENOPAUSOT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_MENOPAUSOT.gz
N14_MENORRHAGIA	Menorrhagia	XIV Diseases of the genitourinary system (N14_)	26066	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_MENORRHAGIA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_MENORRHAGIA.gz
N14_MENSIRREG	Irregular menses	XIV Diseases of the genitourinary system (N14_)	21784	216296	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_MENSIRREG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_MENSIRREG.gz
N14_MESNRUIRREG	Excessive, frequent and irregular menstruation	XIV Diseases of the genitourinary system (N14_)	45284	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_MESNRUIRREG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_MESNRUIRREG.gz
N14_NEPHRITICNAS	Unspecified nephritic syndrome	XIV Diseases of the genitourinary system (N14_)	716	446969	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_NEPHRITICNAS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_NEPHRITICNAS.gz
N14_NEPHROPATHYHER	Hereditary nephropathy, not elsewhere classified	XIV Diseases of the genitourinary system (N14_)	84	446969	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_NEPHROPATHYHER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_NEPHROPATHYHER.gz
N14_NEPHROTICSYND	Nephrotic syndrome	XIV Diseases of the genitourinary system (N14_)	1008	446969	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_NEPHROTICSYND.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_NEPHROTICSYND.gz
N14_NEUROMUSCDYSBLADD	Neuromuscular dysfunction of bladder	XIV Diseases of the genitourinary system (N14_)	3171	368973	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_NEUROMUSCDYSBLADD.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_NEUROMUSCDYSBLADD.gz
N14_OBSTRUREFLUROPATH	Other obstructive and reflux uropathy	XIV Diseases of the genitourinary system (N14_)	4705	406534	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OBSTRUREFLUROPATH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OBSTRUREFLUROPATH.gz
N14_OLIGOMEN	Oligomenorrhoea	XIV Diseases of the genitourinary system (N14_)	1304	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OLIGOMEN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OLIGOMEN.gz
N14_ORHCEPINDIDYMITIS	Orchitis and epididymitis	XIV Diseases of the genitourinary system (N14_)	3320	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_ORHCEPINDIDYMITIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_ORHCEPINDIDYMITIS.gz
N14_OTHBLADD	Other disorders of  bladder	XIV Diseases of the genitourinary system (N14_)	4194	368973	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHBLADD.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHBLADD.gz
N14_OTHDISMALEGEN	Other disorders of male genital organs	XIV Diseases of the genitourinary system (N14_)	1252	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHDISMALEGEN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHDISMALEGEN.gz
N14_OTHETNASKIDUR	Other specified disorders of kidney and ureter	XIV Diseases of the genitourinary system (N14_)	1043	449432	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHETNASKIDUR.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHETNASKIDUR.gz
N14_OTHFEMPELINF	Other female pelvic inflammatory diseases	XIV Diseases of the genitourinary system (N14_)	6181	226439	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHFEMPELINF.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHFEMPELINF.gz
N14_OTHINFVAGVULV	Other inflammation of vagina/vulva	XIV Diseases of the genitourinary system (N14_)	1255	226439	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHINFVAGVULV.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHINFVAGVULV.gz
N14_OTHNONINFCERVIX	Other noninflammatory disorders of cervix uteri	XIV Diseases of the genitourinary system (N14_)	1669	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHNONINFCERVIX.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHNONINFCERVIX.gz
N14_OTHNONINFOVA	Other and unspecified noninflammatory disorders of ovary, fallopian tube and broad ligament	XIV Diseases of the genitourinary system (N14_)	959	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHNONINFOVA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHNONINFOVA.gz
N14_OTHNONINFUTER	Other noninflammatory disorders of uterus, except cervix	XIV Diseases of the genitourinary system (N14_)	10242	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHNONINFUTER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHNONINFUTER.gz
N14_OTHNONINFVAG	Other noninflammatory disorders of vagina	XIV Diseases of the genitourinary system (N14_)	2925	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHNONINFVAG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHNONINFVAG.gz
N14_OTHNONINFVULV	Other noninflammatory disorders of vulva and perineum	XIV Diseases of the genitourinary system (N14_)	3392	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHNONINFVULV.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHNONINFVULV.gz
N14_OTHPENIS	Other disorders of penis	XIV Diseases of the genitourinary system (N14_)	3373	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHPENIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OTHPENIS.gz
N14_OVARTORS	Torsion of ovary, ovarian pedicle and fallopian tube	XIV Diseases of the genitourinary system (N14_)	792	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OVARTORS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OVARTORS.gz
N14_OVARYCYST	Ovarian cyst	XIV Diseases of the genitourinary system (N14_)	25564	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OVARYCYST.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OVARYCYST.gz
N14_OVAR_HYPERSTIM	Ovarian hyperstimulation (induction)	XIV Diseases of the genitourinary system (N14_)	547	237898	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_OVAR_HYPERSTIM.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_OVAR_HYPERSTIM.gz
N14_PHIMOSIS	Redundant prepuce, phimosis and paraphimosis	XIV Diseases of the genitourinary system (N14_)	8655	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_PHIMOSIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_PHIMOSIS.gz
N14_POLYPFEMGEN	Polyp of the female genital tract	XIV Diseases of the genitourinary system (N14_)	17505	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_POLYPFEMGEN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_POLYPFEMGEN.gz
N14_POSTMENATRVAG	Postmenopausal atrophic vaginitis	XIV Diseases of the genitourinary system (N14_)	9484	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_POSTMENATRVAG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_POSTMENATRVAG.gz
N14_POSTMENBLEED	Postmenopausal bleeding	XIV Diseases of the genitourinary system (N14_)	14206	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_POSTMENBLEED.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_POSTMENBLEED.gz
N14_PREMENSTSYNDROM	Premenstrual syndrome	XIV Diseases of the genitourinary system (N14_)	375	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_PREMENSTSYNDROM.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_PREMENSTSYNDROM.gz
N14_PROHERNOV	Prolapse and hernia of ovary and fallopian tube	XIV Diseases of the genitourinary system (N14_)	1369	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_PROHERNOV.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_PROHERNOV.gz
N14_PROSTAOTH	Other disorders of prostate	XIV Diseases of the genitourinary system (N14_)	1168	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_PROSTAOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_PROSTAOTH.gz
N14_PROSTATITIS	Inflammatory diseases of prostate (prostatitis)	XIV Diseases of the genitourinary system (N14_)	4743	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_PROSTATITIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_PROSTATITIS.gz
N14_PROSTHYPERPLA	Hyperplasia of prostate	XIV Diseases of the genitourinary system (N14_)	36601	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_PROSTHYPERPLA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_PROSTHYPERPLA.gz
N14_PYELONEPHR	Acute tubulo-interstitial nephritis	XIV Diseases of the genitourinary system (N14_)	29521	406534	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_PYELONEPHR.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_PYELONEPHR.gz
N14_RAPIDPROGNEPHRITIC	Rapidly progressive nephritic syndrome	XIV Diseases of the genitourinary system (N14_)	70	446969	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_RAPIDPROGNEPHRITIC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_RAPIDPROGNEPHRITIC.gz
N14_RECURANDPERHEAMATUR	Recurrent and persistent haematuria	XIV Diseases of the genitourinary system (N14_)	264	446969	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_RECURANDPERHEAMATUR.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_RECURANDPERHEAMATUR.gz
N14_RENALCOLNAS	Unspecified renal colic	XIV Diseases of the genitourinary system (N14_)	188	441039	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_RENALCOLNAS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_RENALCOLNAS.gz
N14_RENALTUB	Renal tubulo-interstitial diseases	XIV Diseases of the genitourinary system (N14_)	47199	406534	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_RENALTUB.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_RENALTUB.gz
N14_RENALTUBULOINOTH	Renal tubulo-interstitial disorders in diseases classified elsewhere	XIV Diseases of the genitourinary system (N14_)	287	406534	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_RENALTUBULOINOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_RENALTUBULOINOTH.gz
N14_RENALTUBULOOTH	Other renal tubulo-interstitial diseases	XIV Diseases of the genitourinary system (N14_)	801	406534	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_RENALTUBULOOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_RENALTUBULOOTH.gz
N14_RENFAIL	Renal failure	XIV Diseases of the genitourinary system (N14_)	17525	436208	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_RENFAIL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_RENFAIL.gz
N14_RENFAILNAS	Unspecified kidney failure	XIV Diseases of the genitourinary system (N14_)	3278	436208	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_RENFAILNAS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_RENFAILNAS.gz
N14_SALPHOOPH	Salpingitis and oophoritis	XIV Diseases of the genitourinary system (N14_)	6814	226439	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_SALPHOOPH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_SALPHOOPH.gz
N14_SMALLKIDNEY	Small kidney of unknown cause	XIV Diseases of the genitourinary system (N14_)	66	449432	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_SMALLKIDNEY.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_SMALLKIDNEY.gz
N14_SPERMATOCELE	Spermatocele	XIV Diseases of the genitourinary system (N14_)	2661	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_SPERMATOCELE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_SPERMATOCELE.gz
N14_TORSIOTEST	Torsion of testis	XIV Diseases of the genitourinary system (N14_)	686	141300	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_TORSIOTEST.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_TORSIOTEST.gz
N14_TUBULOINTNEPHRNAS	Tubulo-interstitial nephritis, not specified as acute or chronic	XIV Diseases of the genitourinary system (N14_)	2568	406534	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_TUBULOINTNEPHRNAS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_TUBULOINTNEPHRNAS.gz
N14_ULCERVAGVUL	Ulcer of vagina/vulva	XIV Diseases of the genitourinary system (N14_)	741	226439	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_ULCERVAGVUL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_ULCERVAGVUL.gz
N14_UNSPECKIDCONTR	Unspecified contracted kidney	XIV Diseases of the genitourinary system (N14_)	171	449432	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_UNSPECKIDCONTR.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_UNSPECKIDCONTR.gz
N14_URETHRALSTRICT	Urethral stricture	XIV Diseases of the genitourinary system (N14_)	1899	368973	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_URETHRALSTRICT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_URETHRALSTRICT.gz
N14_URETHRAOTH	Other disorders of urethra and urinary system	XIV Diseases of the genitourinary system (N14_)	41021	368973	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_URETHRAOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_URETHRAOTH.gz
N14_URETHRITISANDURSYNDR	Urethritis and urethral syndrome	XIV Diseases of the genitourinary system (N14_)	741	368973	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_URETHRITISANDURSYNDR.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_URETHRITISANDURSYNDR.gz
